cutoffs,nll_mode,nll_mode_fixed,n,min_n,num_cutoffs,k_varying,k_fixed,aic_varying,aic_fixed,bic_varying,bic_fixed
"(2, 3, 5)",80777.55457775801,80971.67569987106,"[3972, 2024, 3964, 18568]",2024,3,12,8,80789.55457775801,80979.67569987106,80781.71346084138,80974.4482885933
"(2, 6, 19)",80777.58045125628,80968.08736996987,"[3972, 7870, 16046, 640]",640,3,12,8,80789.58045125628,80976.08736996987,80781.73933433964,80970.8599586921
"(6, 8, 16)",80777.68501281014,80953.67074882746,"[11842, 3523, 10219, 2944]",2944,3,12,8,80789.68501281014,80961.67074882746,80781.8438958935,80956.44333754969
"(2, 8, 13)",80777.8401414199,80968.29063521203,"[3972, 11393, 7198, 5965]",3972,3,12,8,80789.8401414199,80976.29063521203,80781.99902450327,80971.06322393427
"(2, 7)",80780.90007951099,80964.06699945165,"[3972, 9668, 14888]",3972,2,9,6,80789.90007951099,80970.06699945165,80784.01924182351,80966.14644099333
"(6, 12, 19)",80777.90487673752,80953.56007697922,"[11842, 9493, 6553, 640]",640,3,12,8,80789.90487673752,80961.56007697922,80782.06375982089,80956.33266570145
"(6, 7, 16)",80777.9707559408,80954.23871484856,"[11842, 1798, 11944, 2944]",1798,3,12,8,80789.9707559408,80962.23871484856,80782.12963902416,80957.01130357079
"(2, 3, 9)",80778.00969311866,80969.21312133774,"[3972, 2024, 11002, 11530]",2024,3,12,8,80790.00969311866,80977.21312133774,80782.16857620202,80971.98571005998
"(7, 10, 18)",80778.02026175708,80951.76618971609,"[13640, 4909, 8638, 1341]",1341,3,12,8,80790.02026175708,80959.76618971609,80782.17914484044,80954.53877843832
"(6, 13, 19)",80778.03099812093,80957.97986412213,"[11842, 10721, 5325, 640]",640,3,12,8,80790.03099812093,80965.97986412213,80782.1898812043,80960.75245284436
"(2, 5)",80781.07443590049,80971.02958352646,"[3972, 5988, 18568]",3972,2,9,6,80790.07443590049,80977.02958352646,80784.19359821301,80973.10902506813
"(5, 17)",80781.08345777226,80965.57159636558,"[9960, 16459, 2109]",2109,2,9,6,80790.08345777226,80971.57159636558,80784.20262008478,80967.65103790726
"(3, 9, 19)",80778.12596112468,80967.60773521011,"[5996, 11002, 10890, 640]",640,3,12,8,80790.12596112468,80975.60773521011,80782.28484420804,80970.38032393235
"(2, 7, 8)",80778.16471781579,80961.73187333618,"[3972, 9668, 1725, 13163]",1725,3,12,8,80790.16471781579,80969.73187333618,80782.32360089915,80964.50446205841
"(5, 18, 19)",80778.2064444905,80964.10612399991,"[9960, 17227, 701, 640]",640,3,12,8,80790.2064444905,80972.10612399991,80782.36532757386,80966.87871272214
"(3, 4, 17)",80778.23287828817,80983.33700907521,"[5996, 2019, 18404, 2109]",2019,3,12,8,80790.23287828817,80991.33700907521,80782.39176137153,80986.10959779745
"(6, 7, 9)",80778.2849130541,80952.08863903553,"[11842, 1798, 3358, 11530]",1798,3,12,8,80790.2849130541,80960.08863903553,80782.44379613746,80954.86122775776
"(7, 10, 13)",80778.30541069209,80953.05420115236,"[13640, 4909, 4014, 5965]",4014,3,12,8,80790.30541069209,80961.05420115236,80782.46429377545,80955.8267898746
"(6, 13, 15)",80778.32252203066,80957.15353993054,"[11842, 10721, 2110, 3855]",2110,3,12,8,80790.32252203066,80965.15353993054,80782.48140511403,80959.92612865278
"(1, 2, 6)",80778.38299203818,80962.30455974687,"[1967, 2005, 7870, 16686]",1967,3,12,8,80790.38299203818,80970.30455974687,80782.54187512155,80965.0771484691
"(6, 13, 17)",80778.44153783545,80957.98307694805,"[11842, 10721, 3856, 2109]",2109,3,12,8,80790.44153783545,80965.98307694805,80782.60042091881,80960.75566567028
"(1, 7, 13)",80778.44926859633,80957.33666632572,"[1967, 11673, 8923, 5965]",1967,3,12,8,80790.44926859633,80965.33666632572,80782.6081516797,80960.10925504795
"(5, 17, 18)",80778.53217577418,80964.27239050911,"[9960, 16459, 768, 1341]",768,3,12,8,80790.53217577418,80972.27239050911,80782.69105885754,80967.04497923134
"(5, 6)",80781.56172898179,80960.92201339705,"[9960, 1882, 16686]",1882,2,9,6,80790.56172898179,80966.92201339705,80784.68089129431,80963.00145493873
"(6, 15)",80781.56239891538,80958.69646614902,"[11842, 12831, 3855]",3855,2,9,6,80790.56239891538,80964.69646614902,80784.6815612279,80960.7759076907
"(6, 13, 16)",80778.65684601146,80957.53693456342,"[11842, 10721, 3021, 2944]",2944,3,12,8,80790.65684601146,80965.53693456342,80782.81572909483,80960.30952328566
"(1, 6, 18)",80778.69041889878,80960.29280540373,"[1967, 9875, 15345, 1341]",1341,3,12,8,80790.69041889878,80968.29280540373,80782.84930198215,80963.06539412597
"(7, 10, 15)",80778.73549091961,80952.132145624,"[13640, 4909, 6124, 3855]",3855,3,12,8,80790.73549091961,80960.132145624,80782.89437400298,80954.90473434623
"(1, 7, 11)",80778.76765932815,80953.45975945042,"[1967, 11673, 6355, 8533]",1967,3,12,8,80790.76765932815,80961.45975945042,80782.92654241151,80956.23234817265
"(2, 8, 15)",80778.81341291247,80967.86075291413,"[3972, 11393, 9308, 3855]",3855,3,12,8,80790.81341291247,80975.86075291413,80782.97229599583,80970.63334163636
"(1, 6, 16)",80778.83705617875,80959.24919236937,"[1967, 9875, 13742, 2944]",1967,3,12,8,80790.83705617875,80967.24919236937,80782.99593926211,80962.02178109161
"(2, 8, 11)",80778.88952785596,80965.22101174564,"[3972, 11393, 4630, 8533]",3972,3,12,8,80790.88952785596,80973.22101174564,80783.04841093933,80967.99360046787
"(1, 6, 8)",80779.00540292286,80953.95333523575,"[1967, 9875, 3523, 13163]",1967,3,12,8,80791.00540292286,80961.95333523575,80783.16428600623,80956.72592395799
"(6, 8, 17)",80779.03356193544,80954.9185023101,"[11842, 3523, 11054, 2109]",2109,3,12,8,80791.03356193544,80962.9185023101,80783.19244501881,80957.69109103233
"(2, 8, 12)",80779.06178584823,80966.13463157034,"[3972, 11393, 5970, 7193]",3972,3,12,8,80791.06178584823,80974.13463157034,80783.2206689316,80968.90722029257
"(4, 17, 19)",80779.12139492203,80982.94296336605,"[8015, 18404, 1469, 640]",640,3,12,8,80791.12139492203,80990.94296336605,80783.28027800539,80985.71555208828
"(6, 13, 14)",80779.13605582241,80957.67724531233,"[11842, 10721, 1104, 4861]",1104,3,12,8,80791.13605582241,80965.67724531233,80783.29493890578,80960.44983403456
"(7, 10, 14)",80779.16572770906,80953.10273899886,"[13640, 4909, 5118, 4861]",4861,3,12,8,80791.16572770906,80961.10273899886,80783.32461079242,80955.87532772109
"(1, 7, 12)",80779.19619649497,80954.67118842219,"[1967, 11673, 7695, 7193]",1967,3,12,8,80791.19619649497,80962.67118842219,80783.35507957834,80957.44377714442
"(7, 11, 18)",80779.2507704648,80953.15498126097,"[13640, 6355, 7192, 1341]",1341,3,12,8,80791.2507704648,80961.15498126097,80783.40965354817,80955.9275699832
"(6, 8, 9)",80779.30351041103,80953.19015162128,"[11842, 3523, 1633, 11530]",1633,3,12,8,80791.30351041103,80961.19015162128,80783.4623934944,80955.96274034352
"(2, 6)",80782.37283964068,80968.40152303273,"[3972, 7870, 16686]",3972,2,9,6,80791.37283964068,80974.40152303273,80785.4920019532,80970.48096457441
"(2, 8, 18)",80779.46908275146,80968.86024422784,"[3972, 11393, 11822, 1341]",1341,3,12,8,80791.46908275146,80976.86024422784,80783.62796583482,80971.63283295007
"(6, 7, 17)",80779.61719393526,80955.85297212312,"[11842, 1798, 12779, 2109]",1798,3,12,8,80791.61719393526,80963.85297212312,80783.77607701863,80958.62556084535
"(1, 5, 19)",80779.67881481741,80963.4521866466,"[1967, 7993, 17928, 640]",640,3,12,8,80791.67881481741,80971.4521866466,80783.83769790077,80966.22477536883
"(7, 11, 13)",80779.6791096243,80954.46220797235,"[13640, 6355, 2568, 5965]",2568,3,12,8,80791.6791096243,80962.46220797235,80783.83799270766,80957.23479669458
"(6, 15, 18)",80779.71424942127,80958.34240574119,"[11842, 12831, 2514, 1341]",1341,3,12,8,80791.71424942127,80966.34240574119,80783.87313250464,80961.11499446342
"(1, 7, 15)",80779.72163990403,80957.27286390617,"[1967, 11673, 11033, 3855]",1967,3,12,8,80791.72163990403,80965.27286390617,80783.8805229874,80960.0454526284
"(7, 10, 16)",80779.73178623305,80952.36115313438,"[13640, 4909, 7035, 2944]",2944,3,12,8,80791.73178623305,80960.36115313438,80783.89066931642,80955.13374185661
"(6, 14)",80782.80253082619,80960.5406080222,"[11842, 11825, 4861]",4861,2,9,6,80791.80253082619,80966.5406080222,80785.9216931387,80962.62004956388
"(1, 7, 10)",80779.8175776665,80951.4106769877,"[1967, 11673, 4909, 9979]",1967,3,12,8,80791.8175776665,80959.4106769877,80783.97646074987,80954.18326570993
"(1, 4, 19)",80779.90872989541,80982.07966665024,"[1967, 6048, 19873, 640]",640,3,12,8,80791.90872989541,80990.07966665024,80784.06761297878,80984.85225537248
"(2, 8, 14)",80779.95402265938,80969.60086160881,"[3972, 11393, 8302, 4861]",3972,3,12,8,80791.95402265938,80977.60086160881,80784.11290574275,80972.37345033104
"(6, 14, 18)",80780.0401890612,80959.62104802884,"[11842, 11825, 3520, 1341]",1341,3,12,8,80792.0401890612,80967.62104802884,80784.19907214456,80962.39363675108
"(2, 8, 10)",80780.06731419536,80963.35280804963,"[3972, 11393, 3184, 9979]",3184,3,12,8,80792.06731419536,80971.35280804963,80784.22619727872,80966.12539677187
"(7, 11, 15)",80780.11080876937,80953.64327978952,"[13640, 6355, 4678, 3855]",3855,3,12,8,80792.11080876937,80961.64327978952,80784.26969185274,80956.41586851176
"(1, 6, 7)",80780.14174194162,80955.43278732934,"[1967, 9875, 1798, 14888]",1798,3,12,8,80792.14174194162,80963.43278732934,80784.30062502499,80958.20537605157
"(7, 10, 17)",80780.23934897812,80952.78543617587,"[13640, 4909, 7870, 2109]",2109,3,12,8,80792.23934897812,80960.78543617587,80784.39823206149,80955.5580248981
"(7, 13)",80783.273505694,80958.19644111746,"[13640, 8923, 5965]",5965,2,9,6,80792.273505694,80964.19644111746,80786.39266800652,80960.27588265913
"(7, 11, 14)",80780.33687187819,80954.35287641143,"[13640, 6355, 3672, 4861]",3672,3,12,8,80792.33687187819,80962.35287641143,80784.49575496155,80957.12546513366
"(6, 8, 19)",80780.34912265129,80955.61362013791,"[11842, 3523, 12523, 640]",640,3,12,8,80792.34912265129,80963.61362013791,80784.50800573465,80958.38620886015
"(7, 12, 18)",80780.58422331374,80954.50073850332,"[13640, 7695, 5852, 1341]",1341,3,12,8,80792.58422331374,80962.50073850332,80784.7431063971,80957.27332722556
"(6, 15, 19)",80780.58452919839,80958.78470462647,"[11842, 12831, 3215, 640]",640,3,12,8,80792.58452919839,80966.78470462647,80784.74341228175,80961.5572933487
"(7, 11)",80783.59189642583,80954.31953424215,"[13640, 6355, 8533]",6355,2,9,6,80792.59189642583,80960.31953424215,80786.71105873835,80956.39897578383
"(5, 17, 19)",80780.62793566278,80965.51349173387,"[9960, 16459, 1469, 640]",640,3,12,8,80792.62793566278,80973.51349173387,80784.78681874614,80968.2860804561
"(7, 12, 13)",80780.6373013985,80955.68141116163,"[13640, 7695, 1228, 5965]",1228,3,12,8,80792.6373013985,80963.68141116163,80784.79618448186,80958.45399988386
"(2, 8, 16)",80780.64259290436,80968.8952850494,"[3972, 11393, 10219, 2944]",2944,3,12,8,80792.64259290436,80976.8952850494,80784.80147598773,80971.66787377163
"(7, 13, 18)",80780.75826329531,80957.4391628846,"[13640, 8923, 4624, 1341]",1341,3,12,8,80792.75826329531,80965.4391628846,80784.91714637868,80960.21175160684
"(7, 10, 19)",80780.77504422389,80952.69710165086,"[13640, 4909, 9339, 640]",640,3,12,8,80792.77504422389,80960.69710165086,80784.93392730725,80955.4696903731
"(6, 14, 15)",80780.83040240443,80958.83054042356,"[11842, 11825, 1006, 3855]",1006,3,12,8,80792.83040240443,80966.83054042356,80784.9892854878,80961.60312914579
"(2, 4, 19)",80780.84666637909,80989.00104882043,"[3972, 4043, 19873, 640]",640,3,12,8,80792.84666637909,80997.00104882043,80785.00554946245,80991.77363754266
"(1, 7, 14)",80780.96877179091,80959.0958622002,"[1967, 11673, 10027, 4861]",1967,3,12,8,80792.96877179091,80967.0958622002,80785.12765487428,80961.86845092244
"(6, 15, 17)",80780.97139623098,80958.80090916848,"[11842, 12831, 1746, 2109]",1746,3,12,8,80792.97139623098,80966.80090916848,80785.13027931434,80961.57349789071
"(1, 7, 18)",80780.98707525009,80958.94396798956,"[1967, 11673, 13547, 1341]",1341,3,12,8,80792.98707525009,80966.94396798956,80785.14595833345,80961.71655671179
"(7, 9, 13)",80780.98754991463,80955.7615430165,"[13640, 3358, 5565, 5965]",3358,3,12,8,80792.98754991463,80963.7615430165,80785.146432998,80958.53413173874
"(7, 11, 16)",80780.9940523103,80953.77393919593,"[13640, 6355, 5589, 2944]",2944,3,12,8,80792.9940523103,80961.77393919593,80785.15293539366,80956.54652791817
"(7, 12)",80784.02043359267,80955.53096321393,"[13640, 7695, 7193]",7193,2,9,6,80793.02043359267,80961.53096321393,80787.13959590519,80957.6104047556
"(7, 10, 12)",80781.07521782556,80952.4752294021,"[13640, 4909, 2786, 7193]",2786,3,12,8,80793.07521782556,80960.4752294021,80785.23410090893,80955.24781812434
"(1, 6, 17)",80781.19806864705,80961.52554395178,"[1967, 9875, 14577, 2109]",1967,3,12,8,80793.19806864705,80969.52554395178,80785.35695173041,80964.29813267401
"(6, 18)",80784.28752091288,80961.78744301823,"[11842, 15345, 1341]",1341,2,9,6,80793.28752091288,80967.78744301823,80787.4066832254,80963.8668845599
"(6, 7, 19)",80781.32320121654,80956.93455584376,"[11842, 1798, 14248, 640]",640,3,12,8,80793.32320121654,80964.93455584376,80785.4820842999,80959.707144566
"(7, 11, 17)",80781.36527453085,80954.08624275326,"[13640, 6355, 6424, 2109]",2109,3,12,8,80793.36527453085,80962.08624275326,80785.52415761421,80956.85883147549
"(7, 9, 18)",80781.37667268113,80955.25377099655,"[13640, 3358, 10189, 1341]",1341,3,12,8,80793.37667268113,80963.25377099655,80785.5355557645,80958.02635971879
"(7, 12, 14)",80781.422820462,80955.44898119193,"[13640, 7695, 2332, 4861]",2332,3,12,8,80793.422820462,80963.44898119193,80785.58170354537,80958.22156991417
"(6, 16)",80784.43415819286,80960.74382998387,"[11842, 13742, 2944]",2944,2,9,6,80793.43415819286,80966.74382998387,80787.55332050538,80962.82327152554
"(7, 9, 15)",80781.45105200782,80954.962682947,"[13640, 3358, 7675, 3855]",3358,3,12,8,80793.45105200782,80962.962682947,80785.60993509118,80957.73527166924
"(6, 15, 16)",80781.48632743745,80958.73832824198,"[11842, 12831, 911, 2944]",911,3,12,8,80793.48632743745,80966.73832824198,80785.64521052082,80961.51091696421
"(7, 12, 15)",80781.50945292227,80955.05382477805,"[13640, 7695, 3338, 3855]",3338,3,12,8,80793.50945292227,80963.05382477805,80785.66833600563,80957.82641350028
"(5, 19)",80784.52699684218,80968.39238495691,"[9960, 17928, 640]",640,2,9,6,80793.52699684218,80974.39238495691,80787.6461591547,80970.47182649859
"(7, 15)",80784.54587700173,80958.1326386979,"[13640, 11033, 3855]",3855,2,9,6,80793.54587700173,80964.1326386979,80787.66503931425,80960.21208023958
"(6, 14, 19)",80781.5753083957,80960.71593644601,"[11842, 11825, 4221, 640]",640,3,12,8,80793.5753083957,80968.71593644601,80785.73419147906,80963.48852516824
"(4, 19)",80784.59427216927,80987.38259492713,"[8015, 19873, 640]",640,2,9,6,80793.59427216927,80993.38259492713,80787.71343448179,80989.4620364688
"(6, 8)",80784.60250493695,80955.44797285025,"[11842, 3523, 13163]",3523,2,9,6,80793.60250493695,80961.44797285025,80787.72166724947,80957.52741439192
"(7, 10)",80784.64181476418,80952.27045177943,"[13640, 4909, 9979]",4909,2,9,6,80793.64181476418,80958.27045177943,80787.7609770767,80954.34989332111
"(7, 11, 19)",80781.79953447434,80953.9173615275,"[13640, 6355, 7893, 640]",640,3,12,8,80793.79953447434,80961.9173615275,80785.9584175577,80956.68995024974
"(6, 14, 16)",80781.85300681985,80959.98648784062,"[11842, 11825, 1917, 2944]",1917,3,12,8,80793.85300681985,80967.98648784062,80786.01188990321,80962.75907656286
"(1, 7, 16)",80781.88441167877,80958.62513441656,"[1967, 11673, 11944, 2944]",1967,3,12,8,80793.88441167877,80966.62513441656,80786.04329476213,80961.3977231388
"(1, 5)",80784.89008688035,80964.12447348727,"[1967, 7993, 18568]",1967,2,9,6,80793.89008688035,80970.12447348727,80788.00924919287,80966.20391502895
"(6, 14, 17)",80781.92461012522,80960.64859255814,"[11842, 11825, 2752, 2109]",2109,3,12,8,80793.92461012522,80968.64859255814,80786.08349320859,80963.42118128037
"(2, 8, 17)",80781.99114202966,80970.14303853206,"[3972, 11393, 11054, 2109]",2109,3,12,8,80793.99114202966,80978.14303853206,80786.15002511302,80972.91562725429
"(7, 10, 11)",80781.99895385143,80952.68226525561,"[13640, 4909, 1446, 8533]",1446,3,12,8,80793.99895385143,80960.68226525561,80786.1578369348,80955.45485397785
"(7, 8, 13)",80782.02143148493,80957.4566193279,"[13640, 1725, 7198, 5965]",1725,3,12,8,80794.02143148493,80965.4566193279,80786.1803145683,80960.22920805014
"(7, 13, 19)",80782.0370103495,80958.39191653967,"[13640, 8923, 5325, 640]",640,3,12,8,80794.0370103495,80966.39191653967,80786.19589343286,80961.1645052619
"(1, 7, 9)",80782.19856879205,80956.47505860351,"[1967, 11673, 3358, 11530]",1967,3,12,8,80794.19856879205,80964.47505860351,80786.35745187542,80959.24764732574
"(2, 8, 9)",80782.26109050526,80968.41468784324,"[3972, 11393, 1633, 11530]",1633,3,12,8,80794.26109050526,80976.41468784324,80786.41997358862,80971.18727656547
"(7, 12, 16)",80782.327763243,80955.1245541659,"[13640, 7695, 4249, 2944]",2944,3,12,8,80794.327763243,80963.1245541659,80786.48664632636,80957.89714288813
"(7, 13, 15)",80782.32853425923,80957.56559234808,"[13640, 8923, 2110, 3855]",2110,3,12,8,80794.32853425923,80965.56559234808,80786.48741734259,80960.33818107031
"(6, 16, 18)",80782.40531951851,80960.29122201185,"[11842, 13742, 1603, 1341]",1341,3,12,8,80794.40531951851,80968.29122201185,80786.56420260188,80963.06381073408
"(7, 9, 14)",80782.44033113371,80956.48543480165,"[13640, 3358, 6669, 4861]",3358,3,12,8,80794.44033113371,80964.48543480165,80786.59921421707,80959.25802352389
"(7, 13, 17)",80782.44755006401,80958.39512936558,"[13640, 8923, 3856, 2109]",2109,3,12,8,80794.44755006401,80966.39512936558,80786.60643314738,80961.16771808782
"(7, 11, 12)",80782.58633971645,80954.0836299579,"[13640, 6355, 1340, 7193]",1340,3,12,8,80794.58633971645,80962.0836299579,80786.74522279981,80956.85621868013
"(3, 11, 18)",80782.59738006965,80974.48977024629,"[5996, 13999, 7192, 1341]",1341,3,12,8,80794.59738006965,80982.48977024629,80786.75626315302,80977.26235896852
"(7, 12, 17)",80782.6018190553,80955.35981055308,"[13640, 7695, 5084, 2109]",2109,3,12,8,80794.6018190553,80963.35981055308,80786.76070213866,80958.13239927532
"(7, 13, 16)",80782.66285824004,80957.94898698095,"[13640, 8923, 3021, 2944]",2944,3,12,8,80794.66285824004,80965.94898698095,80786.82174132341,80960.72157570318
"(7, 15, 18)",80782.69772750762,80957.77857829008,"[13640, 11033, 2514, 1341]",1341,3,12,8,80794.69772750762,80965.77857829008,80786.85661059098,80960.55116701231
"(6, 7)",80785.73884395574,80956.92742494383,"[11842, 1798, 14888]",1798,2,9,6,80794.73884395574,80962.92742494383,80788.85800626826,80959.0068664855
"(1, 2, 4)",80782.74135149807,80984.23139741513,"[1967, 2005, 4043, 20513]",1967,3,12,8,80794.74135149807,80992.23139741513,80786.90023458144,80987.00398613737
"(7, 9, 12)",80782.78637268921,80954.25553800157,"[13640, 3358, 4337, 7193]",3358,3,12,8,80794.78637268921,80962.25553800157,80786.94525577257,80957.0281267238
"(7, 14)",80785.7930088886,80959.95563699193,"[13640, 10027, 4861]",4861,2,9,6,80794.7930088886,80965.95563699193,80788.91217120113,80962.0350785336
"(1, 4)",80785.7932626169,80983.4069785308,"[1967, 6048, 20513]",1967,2,9,6,80794.7932626169,80989.4069785308,80788.91242492943,80985.48642007247
